OBJECTID,Shape,NAME,URL,LINE
1199,"(40.815688332000036, -73.95855400099992)",Broadway & Tiemann Pl At Nw Corner,http://www.mta.info/nyct/service/,1
1200,"(40.77945333400004, -73.95581199999992)",Lexington Ave & 86th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-5-6-6 Express
1201,"(40.77968733200004, -73.95570499999991)",Lexington Ave & 86th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-5-6-6 Express
1202,"(40.78586133300007, -73.95124299999992)",Lexington Ave & 96th St At Sw Corner,http://www.mta.info/nyct/service/,4-6-6 Express
1203,"(40.785646333000045, -73.95089899899995)",Lexington Ave & 96th St At Se Corner,http://www.mta.info/nyct/service/,4-6-6 Express
1204,"(40.786051334000035, -73.95103600099992)",Lexington Ave & 96th St At Nw Corner,http://www.mta.info/nyct/service/,4-6-6 Express
1205,"(40.79481433300003, -73.9446339989999)",Lexington Ave & 110th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1206,"(40.59921449800004, -73.76186440899994)",Beach 25th St & Rockaway Frwy At Sw Corner,http://www.mta.info/nyct/service/,A
1207,"(40.794685334000064, -73.94428999999991)",Lexington Ave & 110th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1208,"(40.804329334000045, -73.95562999799995)",Frederick Douglass Blvd & 116th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,A-C-B
1209,"(40.80419133200007, -73.95514099799993)",Frederick Douglass Blvd & 116th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,A-C-B
1210,"(40.799005332000036, -73.95208299799992)",Lenox Ave & 111th St At Nw Corner,http://www.mta.info/nyct/service/,2-3
1211,"(40.801961334000055, -73.94992400099994)",Lenox Ave & 116th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,2-3
1212,"(40.801842332000035, -73.94963699999994)",Lenox Ave & 116th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2-3
1213,"(40.80209833300006, -73.9494430009999)",Lenox Ave & 116th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2-3
1214,"(40.80442533300004, -73.95505900099994)",Frederick Douglass Blvd & 116th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,A-C-B
1215,"(40.810656333000054, -73.95286599999991)",Saint Nicholas Ave & 125th St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B-D
1216,"(40.81099533300005, -73.95260900099993)",Saint Nicholas Ave & 125th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B-D
1217,"(40.81088033300006, -73.95234500099991)",Saint Nicholas Ave & 125th St At Ne Corner,http://www.mta.info/nyct/service/,A-C-B-D
1218,"(40.81157633500004, -73.9522009989999)",Saint Nicholas Ave & 126th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B-D
1219,"(40.811957333000066, -73.95173600099992)",Saint Nicholas Ave & 127th St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B-D
1220,"(40.79848133300004, -73.9418659989999)",Lexington Ave & 116th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1221,"(40.798862334000034, -73.94158999899992)",Lexington Ave & 116th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1222,"(40.79872433500009, -73.94142100099992)",Lexington Ave & 116th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1223,"(40.807559335000064, -73.94544499999995)",Lenox Ave & 125th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2-3
1224,"(40.80786333300006, -73.94523800099995)",Lenox Ave & 125th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2-3
1225,"(40.82135633300004, -73.95439999999991)",Broadway & 137th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
1226,"(40.82157033200008, -73.95423699799994)",Broadway & 137th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
1227,"(40.821579331000066, -73.9537479999999)",Broadway & 137th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1
1228,"(40.826219334000086, -73.9503749989999)",Broadway & 145th St At Sw Corner (Uptown Only),http://www.mta.info/nyct/service/,1
1229,"(40.82648233400005, -73.95012600099994)",Broadway & 145th St At Nw Corner (Uptown Only),http://www.mta.info/nyct/service/,1
1230,"(40.81710733300008, -73.9482539999999)",Saint Nicholas Ave & 135th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,A-C-B
1231,"(40.81690233200004, -73.94783999899994)",Saint Nicholas Ave & 135th St At Sw Corner (Uptown Only),http://www.mta.info/nyct/service/,A-C-B
1232,"(40.81717433300008, -73.94768899999991)",Edgecombe Ave & 135th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,A-C-B
1233,"(40.818374332000076, -73.94719199899993)",Saint Nicholas Ave & 137th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,A-C-B
1234,"(40.814033333000054, -73.94108699799995)",Lenox Ave & 135th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,2-3
1235,"(40.82422733300007, -73.9448740009999)",Saint Nicholas Ave & 145th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B-D
1236,"(40.82405033100008, -73.94444499999992)",Saint Nicholas Ave & 145th St At Ne Corner,http://www.mta.info/nyct/service/,A-C-B-D
1237,"(40.82485133200004, -73.94442200199995)",Saint Nicholas Ave & 146th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B-D
1238,"(40.80426833200005, -73.93763399799991)",Lexington Ave & 125th St At Sw Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express
1239,"(40.80417333100007, -73.93742199899992)",Lexington Ave & 125th St At Se Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express
1240,"(40.80448233300007, -73.93721500099991)",Lexington Ave & 125th St At Ne Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express
1241,"(40.81430033400005, -73.94090499899994)",Lenox Ave & 135th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2-3
1242,"(40.814176333000034, -73.94061599999992)",Lenox Ave & 135th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2-3
1243,"(40.82017833200007, -73.93624499999993)",Lenox Ave & 145th St At Se Corner (Exit Only),http://www.mta.info/nyct/service/,3
1244,"(40.82064033200004, -73.93627599799993)",Lenox Ave & 145th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,3
1245,"(40.82418833400004, -73.93692799899992)",Adam C. Powell Blvd & 149th St At Ne Corner,http://www.mta.info/nyct/service/,3
1246,"(40.83426733300007, -73.94516600199995)",Broadway & 157th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
1247,"(40.83075633400006, -73.94157199799992)",Saint Nicholas Ave & 155th St At Sw Corner,http://www.mta.info/nyct/service/,A-C
1248,"(40.83085333300005, -73.9415939989999)",Saint Nicholas Ave & 155th St At Sw Corner,http://www.mta.info/nyct/service/,A-C
1249,"(40.83119633400008, -73.94159399699993)",Saint Nicholas Ave & 155th St At Nw Corner,http://www.mta.info/nyct/service/,A-C
1250,"(40.83121333100007, -73.94153400199991)",Saint Nicholas Ave & 155th St At Nw Corner,http://www.mta.info/nyct/service/,A-C
1251,"(40.83389533400003, -73.94470700199992)",Broadway & 157th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,1
1252,"(40.83520633300009, -73.94014399899993)",Amsterdam Ave & 161st St At Se Corner (Downtown Only),http://www.mta.info/nyct/service/,A-C
1253,"(40.83528733400004, -73.93962199999993)",Saint Nicholas Ave & 161st St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,A-C
1254,"(40.840878332000045, -73.94019299899992)",Broadway & 168th St At Sw Corner,http://www.mta.info/nyct/service/,1-A-C
1255,"(40.84072933300007, -73.93974100199995)",Broadway & 168th St At Se Corner,http://www.mta.info/nyct/service/,1-A-C
1256,"(40.841861333000054, -73.93955199999994)",Saint Nicholas Ave & 169th St At Nw Corner,http://www.mta.info/nyct/service/,1-A-C
1257,"(40.841913333000036, -73.9394539999999)",Saint Nicholas Ave & 169th St At Nw Corner,http://www.mta.info/nyct/service/,1-A-C
1258,"(40.84638124800006, -73.94024835399995)",Fort Washington Ave & 175th St At Sw Corner,http://www.mta.info/nyct/service/,A
1259,"(40.84642433200008, -73.93987699799993)",Fort Washington Ave & 175th St At Se Corner,http://www.mta.info/nyct/service/,A
1260,"(40.84781333400008, -73.93973199899995)",Fort Washington Ave & 177th St At Sw Corner,http://www.mta.info/nyct/service/,A
1261,"(40.84785933200004, -73.93930300099993)",Fort Washington Ave & 177th St At Ne Corner,http://www.mta.info/nyct/service/,A
1262,"(40.85079633300006, -73.93844999899994)",Fort Washington Ave & 181st St At Sw Corner,http://www.mta.info/nyct/service/,A
1263,"(40.85072533400006, -73.93821199899992)",Fort Washington Ave & 181st St At Se Corner,http://www.mta.info/nyct/service/,A
1264,"(40.84917233200008, -73.93370999899992)",Saint Nicholas Ave & 181st St At Se Corner,http://www.mta.info/nyct/service/,1
1265,"(40.75354633300009, -73.9847789989999)",6th Ave & 40th St At Ne Corner,http://www.mta.info/nyct/service/,7-7 Express-B-D-F-M
1266,"(40.754609335000055, -73.98389399799993)",6th Ave & 42nd St At Se Corner,http://www.mta.info/nyct/service/,7-7 Express-B-D-F-M
1267,"(40.757286332000035, -73.98958200099992)",8th Ave & 42nd St At Ne Corner,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
1268,"(40.75792933300005, -73.9895469999999)",8th Ave & 43rd St At Sw Corner,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
1269,"(40.75868533500005, -73.98898999799991)",8th Ave & 44th St At Nw Corner,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
1270,"(40.75840133200006, -73.98867299799991)",8th Ave & 44th St At Se Corner,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
1271,"(40.755248333000054, -73.9873619999999)",7th Ave & 41st St At Se Corner,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
1272,"(40.75604233200005, -73.98724199999992)",7th Ave & 42nd St At Sw Corner,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
1273,"(40.75647633400007, -73.9863109989999)",Broadway & 43rd St At Sw Corner,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
1274,"(40.761691332000055, -73.9868049989999)",8th Ave & 49th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,A-C-E
1275,"(40.762452332000066, -73.98629899999992)",8th Ave & 50th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,A-C-E
1276,"(40.74896733300005, -73.98854149199991)",6th Ave & 33rd St At Sw Corner,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
1277,"(40.71181733200007, -74.0050530019999)",Nassau St & Frankfort St At Se Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-J-Z
1278,"(40.759020332000034, -73.98437099699993)",7th Ave & 47th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,N-Q-R
1279,"(40.75952733400004, -73.98488900099994)",Broadway & 47th St At Ne Corner (Downtown Only),http://www.mta.info/nyct/service/,N-Q-R
1280,"(40.76208533400006, -73.9858290009999)",8th Ave & 50th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,A-C-E
1281,"(40.76221633500006, -73.98575700099991)",8th Ave & 50th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,A-C-E
1282,"(40.76156133400008, -73.98415399899994)",Broadway & 50th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,1-2
1283,"(40.76048733300007, -73.98395999999991)",7th Ave & 49th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,N-Q-R
1284,"(40.76048233400007, -73.98342999999994)",7th Ave & 49th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,N-Q-R
1285,"(40.76136733300007, -73.98378200099995)",Broadway & 50th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1-2
1286,"(40.75340933500007, -73.98113000099994)",5th Ave & 42nd St At Sw Corner,http://www.mta.info/nyct/service/,7-7 Express-B-D-F-M
1287,"(40.66055029800009, -73.8305321929999)",103rd St & 159th Ave At Ne Corner,http://www.mta.info/nyct/service/,A
1288,"(40.75218434000004, -73.97804803299994)",Park Ave & 42nd St At Sw Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-7-7 Express-S
1289,"(40.75174133300004, -73.97769100099993)",Park Ave & 42nd St At Se Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-7-7 Express-S
1290,"(40.75747531400009, -73.96925546799991)",3rd Ave & 53rd St At Se Corner,http://www.mta.info/nyct/service/,4-6-6 Express-E-M
1291,"(40.75798133500007, -73.98154000199992)",6th Ave & 47th St At Ne Corner,http://www.mta.info/nyct/service/,B-D-F-M
1292,"(40.75861533400007, -73.98109500099991)",6th Ave & 48th St At Ne Corner,http://www.mta.info/nyct/service/,B-D-F-M
1293,"(40.75910533200005, -73.98125199999993)",6th Ave & 48-49th Sts At W Corner,http://www.mta.info/nyct/service/,B-D-F-M
1294,"(40.75943433300006, -73.98100099899995)",6th Ave & 49th St At Nw Corner,http://www.mta.info/nyct/service/,B-D-F-M
1295,"(40.76012533200009, -73.9804989989999)",6th Ave & 50th St At Nw Corner,http://www.mta.info/nyct/service/,B-D-F-M
1296,"(40.76293133200005, -73.98159699999991)",7th Ave & 53rd St At Ne Corner,http://www.mta.info/nyct/service/,B-D-E
1297,"(40.76026733400005, -73.97563799999995)",5th Ave & 53rd St At Se Corner,http://www.mta.info/nyct/service/,E-M
1298,"(40.75730233500008, -73.97212500199993)",Lexington Ave & 51st St At Nw Corner,http://www.mta.info/nyct/service/,4-6-6 Express-E-M
1299,"(40.756967333000034, -73.97170899799994)",Lexington Ave & 51st St At Se Corner,http://www.mta.info/nyct/service/,4-6-6 Express-E-M
1300,"(40.75704433400006, -73.97154199999994)",Lexington Ave & 51st St At Ne Corner,http://www.mta.info/nyct/service/,4-6-6 Express-E-M
1301,"(40.75811742500008, -73.97081249899992)",Lexington Ave & 53rd St At Se Corner,http://www.mta.info/nyct/service/,4-6-6 Express-E-M
1302,"(40.75767333300007, -73.96910200099995)",3rd Ave & 53rd St At Ne Corner,http://www.mta.info/nyct/service/,4-6-6 Express-E-M
1303,"(40.76211733400004, -73.96813199999991)",Lexington Ave & 59th St At Se Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-N-Q-R
1304,"(40.76239833400007, -73.9683389999999)",Lexington Ave & 59th St At Nw Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-N-Q-R
1305,"(40.762092333000055, -73.96633999799991)",3rd Ave & 60th St At Sw Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-N-Q-R
1306,"(40.76235933500004, -73.9661449969999)",3rd Ave & 60th St At Nw Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-N-Q-R
1307,"(40.762264333000076, -73.96589499999993)",3rd Ave & 60th St At Ne Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-N-Q-R
1308,"(40.767367334000085, -73.9821370009999)",8th Ave & 58th St At Ne Corner,http://www.mta.info/nyct/service/,1-2-A-C-B-D
1309,"(40.76877733300006, -73.98210600099992)",Broadway & 60th St At Sw Corner,http://www.mta.info/nyct/service/,1-2-A-C-B-D
1310,"(40.76437233300004, -73.9811529989999)",7th Ave & 55th St At Nw Corner,http://www.mta.info/nyct/service/,N-Q-R
1311,"(40.76407633400004, -73.98080199899994)",7th Ave & 55th St At Se Corner,http://www.mta.info/nyct/service/,N-Q-R
1312,"(40.765391332000036, -73.98030700099991)",7th Ave & 57th St At Sw Corner,http://www.mta.info/nyct/service/,N-Q-R
1313,"(40.76579633500006, -73.98001199999993)",7th Ave & 57th St At Nw Corner,http://www.mta.info/nyct/service/,N-Q-R
1314,"(40.76357133500005, -73.97789699999993)",6th Ave & 56th St At Sw Corner,http://www.mta.info/nyct/service/,F
1315,"(40.667079683000054, -73.83368865099993)",Cohancy St & North Conduit Ave At Ne Corner,http://www.mta.info/nyct/service/,A
1316,"(40.761111250000056, -73.98343647799993)",Broadway & 50th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,1-2
1317,"(40.76762933300006, -73.9814350019999)",Columbus Circle & 59th St At Se Corner,http://www.mta.info/nyct/service/,1-2-A-C-B-D
1318,"(40.76768633200004, -73.98133499999994)",Columbus Circle & 59th St At Se Corner,http://www.mta.info/nyct/service/,1-2-A-C-B-D
1319,"(40.76346533200007, -73.97766699899995)",6th Ave & 56th St At Se Corner,http://www.mta.info/nyct/service/,F
1320,"(40.76382633400004, -73.97771999999992)",6th Ave & 56th St At Nw Corner,http://www.mta.info/nyct/service/,F
1321,"(40.76388375800008, -73.97730496799994)",6th Ave & 56th St At Ne Corner,http://www.mta.info/nyct/service/,F
1322,"(40.764640333000045, -73.97712599999994)",6th Ave & 57th St At Nw Corner,http://www.mta.info/nyct/service/,F
1323,"(40.76479933400009, -73.97383900099993)",Grand Army Plaza & Central Park South At Ne Corner,http://www.mta.info/nyct/service/,N-Q-R
1324,"(40.76477033400005, -73.9737699989999)",Grand Army Plaza & Central Park South At Ne Corner,http://www.mta.info/nyct/service/,N-Q-R
1325,"(40.76466533300004, -73.97217800099992)",5th Ave & 60th St At Se Corner,http://www.mta.info/nyct/service/,N-Q-R
1326,"(40.76473833300008, -73.96655699799993)",Lexington Ave & 63rd St At Sw Corner,http://www.mta.info/nyct/service/,F
1327,"(40.712687334000066, -74.00499899999994)",Centre St & Brooklyn Bridge Approach At Nw Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-J-Z
1328,"(40.71286633300008, -74.00480300099991)",Centre St & Brooklyn Bridge Approach At Nw Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-J-Z
1329,"(40.71383133100005, -74.00383999899992)",Centre St & Reade St At Nw Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-J-Z
1330,"(40.71429533200006, -74.00315100099994)",Lafayette St & Duane St At Ne Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express-J-Z
1331,"(40.75780170300004, -73.9817881809999)",6th Ave & 47th St At Se Corner,http://www.mta.info/nyct/service/,B-D-F-M
1332,"(40.75862366700005, -73.9815664379999)",6th Ave & 48th St At Sw Corner,http://www.mta.info/nyct/service/,B-D-F-M
1333,"(40.74306614600005, -73.9929706499999)",6th Ave & 23rd St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,F-M
